codigo_estacion,institucion,fuente,nombre,altura,latitud,longitud,codigo_cuenca,nombre_cuenca,codigo_sub_cuenca,nombre_sub_cuenca,inicio_observaciones,fin_observaciones,cantidad_observaciones,inicio_automatica
8323001,DGA,dga_web,Rio Duqueco En Cerrillos,129,-37.5422,-72.3119,83,Rio Bio-Bio,832,Rio Duqueco,1962-07-01,2018-03-09,17547,2012-12-28
8323002,DGA,dga_web,Rio Duqueco En Villucura,228,-37.55,-72.0333,83,Rio Bio-Bio,832,Rio Duqueco,1941-01-01,2017-06-30,26218,-
8334001,DGA,dga_web,Rio Biobio En Coihue,60,-37.5503,-72.5903,83,Rio Bio-Bio,833,Rio Bio-Bio Entre Rio Duqueco Y Rio Vergara,1928-11-23,2018-03-09,11910,2014-11-01
8820001,DGA,dga_web,Rio Caramavida En Caramavida,15,-37.6,-73.4833,88,Costeras Lebu-Paicavi,882,Rio Paicavi,1953-02-17,2017-06-30,13387,-
8319001,DGA,dga_web,Rio Biobio En Longitudinal,138,-37.6019,-72.2783,83,Rio Bio-Bio,831,Rio Bio-Bio Entre Rio Ranquil Y Rio Duqueco,1965-04-05,2017-04-03,4685,2011-01-01
8720001,DGA,dga_web,Rio Lebu En Las Corrientes (En Los Alamos),60,-37.6833,-73.35,87,Rio Lebu,872,Rio Lebu Bajo Jta  Curanilahue-Pilpilco Y Desemb.,1963-05-17,2015-05-11,5974,-
8318001,DGA,dga_web,Canal Biobio Sur En Km 7,240,-37.7,-71.9667,83,Rio Bio-Bio,831,Rio Bio-Bio Entre Rio Ranquil Y Rio Duqueco,1971-11-01,1982-05-31,2287,-
8316002,DGA,dga_web,Rio Huequecura Aguas Arriba De Embalse Angostura,330,-37.7047,-71.7683,83,Rio Bio-Bio,831,Rio Bio-Bio Entre Rio Ranquil Y Rio Duqueco,2013-12-22,2018-03-09,1515,2016-04-12
8317005,DGA,dga_web,Rio Biobio En Puente Piulo,291,-37.7092,-71.8236,83,Rio Bio-Bio,831,Rio Bio-Bio Entre Rio Ranquil Y Rio Duqueco,2013-12-23,2018-03-09,1538,2013-12-23
8317001,DGA,dga_web,Rio Biobio En Rucalhue,261,-37.7106,-71.9017,83,Rio Bio-Bio,831,Rio Bio-Bio Entre Rio Ranquil Y Rio Duqueco,1937-06-01,2018-03-09,27455,2012-03-01
8317006,DGA,dga_web,Embalse Central Angostura,324,-37.7131,-71.8172,83,Rio Bio-Bio,831,Rio Bio-Bio Entre Rio Ranquil Y Rio Duqueco,2013-12-23,2018-03-09,1538,2013-12-23
8332001,DGA,dga_web,Rio Bureo En Mulchen,133,-37.7167,-72.2333,83,Rio Bio-Bio,833,Rio Bio-Bio Entre Rio Duqueco Y Rio Vergara,1929-05-12,2009-03-31,25167,-
8330001,DGA,dga_web,Rio Mulchen En Mulchen,120,-37.7167,-72.25,83,Rio Bio-Bio,833,Rio Bio-Bio Entre Rio Duqueco Y Rio Vergara,1937-03-23,2018-03-09,24450,2015-07-01
8358001,DGA,dga_web,Rio Vergara En Tijeral,40,-37.7333,-72.6167,83,Rio Bio-Bio,835,Rios Malleco Y Vergara,1964-01-01,2017-06-30,17974,-
8317002,DGA,dga_web,Rio Lirquen En Cerro El Padre,340,-37.7756,-71.8628,83,Rio Bio-Bio,831,Rio Bio-Bio Entre Rio Ranquil Y Rio Duqueco,1942-12-10,2017-06-30,26750,-
8317004,DGA,dga_web,Rio Biobio En La Culebra,338,-37.7964,-71.6989,83,Rio Bio-Bio,831,Rio Bio-Bio Entre Rio Ranquil Y Rio Duqueco,2013-12-22,2018-03-09,1502,2015-10-01
8822001,DGA,dga_web,Rio Tucapel En Cagnete,20,-37.8,-73.4,88,Costeras Lebu-Paicavi,882,Rio Paicavi,1953-12-06,1997-07-31,10706,-
8821006,DGA,dga_web,Rio Leiva En Puente Camino A Contulmo,48,-37.8131,-73.3922,88,Costeras Lebu-Paicavi,882,Rio Paicavi,2009-01-01,2018-03-09,3084,2009-01-01
8821002,DGA,dga_web,Rio Butamalal En Butamalal,51,-37.8167,-73.25,88,Costeras Lebu-Paicavi,882,Rio Paicavi,1950-08-10,2017-05-10,19164,-
8821001,DGA,dga_web,Rio Cayucupil En Cayucupil,47,-37.8167,-73.25,88,Costeras Lebu-Paicavi,882,Rio Paicavi,1950-08-10,1983-12-31,11325,-
8821003,DGA,dga_web,Rio Reputo En Reputo,53,-37.8167,-73.3667,88,Costeras Lebu-Paicavi,882,Rio Paicavi,1950-09-29,1983-12-31,11849,-
8342001,DGA,dga_web,Rio Renaico En Longitudinal,135,-37.85,-72.3833,83,Rio Bio-Bio,834,Rio Renaico,1982-06-18,2017-06-30,11795,-
8343001,DGA,dga_web,Rio Mininco En Longitudinal,125,-37.8636,-72.3942,83,Rio Bio-Bio,834,Rio Renaico,1963-06-01,2017-06-30,18805,-
8352001,DGA,dga_web,Rio Malleco En Lolenco,0,-37.8667,-72.6,83,Rio Bio-Bio,835,Rios Malleco Y Vergara,1920-02-14,1995-04-17,1233,-
8313000,DGA,dga_web,Rio Pangue En Captacion,550,-37.8986,-71.5806,83,Rio Bio-Bio,831,Rio Bio-Bio Entre Rio Ranquil Y Rio Duqueco,2002-11-19,2018-03-09,5254,2002-11-19
8313001,DGA,dga_web,Rio Bio Bio Ante Junta Pangue,420,-37.8997,-71.6239,83,Rio Bio-Bio,831,Rio Bio-Bio Entre Rio Ranquil Y Rio Duqueco,2000-01-01,2018-03-09,5539,2000-01-01
8822002,DGA,dga_web,Rio Elicura En Puente Elicura,25,-37.9333,-73.2167,88,Costeras Lebu-Paicavi,882,Rio Paicavi,1987-08-01,2003-01-31,5206,-
8356001,DGA,dga_web,Rio Rahue En Quebrada Culen,65,-37.9431,-72.8094,83,Rio Bio-Bio,835,Rios Malleco Y Vergara,1997-07-01,2017-06-30,6938,-
8351001,DGA,dga_web,Rio Malleco En Collipulli,153,-37.9647,-72.4361,83,Rio Bio-Bio,835,Rios Malleco Y Vergara,1920-02-19,2018-03-09,23205,2016-10-15
8355001,DGA,dga_web,Rio Los Sauces En Las Balsas,0,-37.9667,-72.8333,83,Rio Bio-Bio,835,Rios Malleco Y Vergara,1929-06-11,1946-11-30,6223,-
8312001,DGA,dga_web,Rio Bio Bio Ante Junta Huiri Huiri,524,-37.9897,-71.52,83,Rio Bio-Bio,831,Rio Bio-Bio Entre Rio Ranquil Y Rio Duqueco,2002-12-07,2017-06-30,5045,-
9101002,DGA,dga_web,Rio Puren En Puren,0,-38.0128,-73.0425,91,Rio Imperial,910,Rio Lumaco,1994-09-01,2009-04-30,5148,-
8341001,DGA,dga_web,Rio Renaico En Jauja,418,-38.0333,-71.9333,83,Rio Bio-Bio,834,Rio Renaico,1948-04-01,1995-03-31,2380,-
9101001,DGA,dga_web,Rio Puren En Tranaman,90,-38.0333,-73.0167,91,Rio Imperial,910,Rio Lumaco,1948-02-07,2018-03-09,20490,2016-10-06
8312000,DGA,dga_web,Rio Bio Bio En Angostura Ralco 1,652,-38.0369,-71.4781,83,Rio Bio-Bio,831,Rio Bio-Bio Entre Rio Ranquil Y Rio Duqueco,2000-01-01,2018-03-09,5106,2000-01-01
8308000,DGA,dga_web,Rio Lomin En Puente La Junta,755,-38.0661,-71.3497,83,Rio Bio-Bio,830,Rio Bio-Bio Alto (Hasta Despues Junta Rio Lamin),2013-06-04,2016-12-02,802,2013-06-04
9102002,DGA,dga_web,Rio Lumaco En San Gerardo,75,-38.0833,-72.8833,91,Rio Imperial,910,Rio Lumaco,1948-02-09,1949-03-31,416,-
8910001,DGA,dga_web,Rio Lleu-Lleu En Desague Lago Lleu-Lleu,10,-38.1167,-73.4,101,Costeras E Islas Entre R. Paicavi Y Limite Reg.,1012,Rio Lleu Lleu,1972-04-01,2017-06-30,15617,-
9104002,DGA,dga_web,Rio Dumo En Santa Ana,300,-38.15,-72.3,91,Rio Imperial,910,Rio Lumaco,1987-01-01,2017-02-28,10741,-
9102001,DGA,dga_web,Rio Lumaco En Lumaco,70,-38.15,-72.9,91,Rio Imperial,910,Rio Lumaco,1947-10-18,2018-03-09,24170,2016-01-15
8307002,DGA,dga_web,Rio Bio-Bio En Llanquen,767,-38.2008,-71.2989,83,Rio Bio-Bio,830,Rio Bio-Bio Alto (Hasta Despues Junta Rio Lamin),2000-01-01,2018-03-09,5471,2000-01-01
8350001,DGA,dga_web,Rio Malleco En La Laguna,850,-38.2142,-71.8283,83,Rio Bio-Bio,835,Rios Malleco Y Vergara,1960-06-01,1984-03-10,5646,-
9104001,DGA,dga_web,Rio Traiguen En Victoria,350,-38.2167,-72.3167,91,Rio Imperial,910,Rio Lumaco,1950-10-24,2017-06-30,22983,-
9105001,DGA,dga_web,Rio Traiguen En Traiguen,169,-38.25,-72.6667,91,Rio Imperial,910,Rio Lumaco,1982-09-10,1983-04-30,158,-
9103001,DGA,dga_web,Rio Lumaco En Chanco,65,-38.25,-72.9333,91,Rio Imperial,910,Rio Lumaco,1947-10-17,1949-12-31,789,-
9107002,DGA,dga_web,Estero Chanco Camino Curacautin,300,-38.2667,-72.25,91,Rio Imperial,910,Rio Lumaco,1969-09-01,1983-04-30,3897,-
9106001,DGA,dga_web,Rio Quino En Longitudinal,450,-38.3,-72.3833,91,Rio Imperial,910,Rio Lumaco,1959-08-22,2017-02-28,19153,-
9107001,DGA,dga_web,Estero Chufquen En Chufquen,158,-38.3,-72.6667,91,Rio Imperial,910,Rio Lumaco,1987-08-25,2017-02-28,9751,-
9113001,DGA,dga_web,Rio Quillen En Galvarino,140,-38.4,-72.7833,91,Rio Imperial,911,Rio Chol Chol,1959-09-29,2016-09-06,20037,-
9123001,DGA,dga_web,Rio Cautin En Rari-Ruca,425,-38.4303,-72.0106,91,Rio Imperial,912,Cautin Alto (Hasta Antes Junta R. Quepe),1929-03-01,2018-03-09,31264,2012-06-01
8304001,DGA,dga_web,Rio Lonquimay Antes Junta Rio Bio Bio,0,-38.4333,-71.2333,83,Rio Bio-Bio,830,Rio Bio-Bio Alto (Hasta Despues Junta Rio Lamin),1985-03-28,2016-05-31,10989,-
9111001,DGA,dga_web,Rio Quillen En Longitudinal,278,-38.45,-72.4333,91,Rio Imperial,911,Rio Chol Chol,1959-08-18,1983-04-30,8093,-
9122002,DGA,dga_web,Rio Blanco En Curacautin,405,-38.4508,-71.8658,91,Rio Imperial,912,Rio Cautin Alto (Hasta Antes Junta Rio Quepe),1986-10-22,2015-10-28,10048,-
9126001,DGA,dga_web,Rio Collin En Codahue,250,-38.5775,-72.1861,91,Rio Imperial,912,Rio Cautin Alto (Hasta Antes Junta Rio Quepe),1996-07-27,2015-09-29,5930,-
9116001,DGA,dga_web,Rio Cholchol En Cholchol,20,-38.6081,-72.8478,91,Rio Imperial,911,R.  Chol Chol,1929-03-01,2018-03-09,22722,2013-12-01
9127001,DGA,dga_web,Rio Muco En Puente Muco,250,-38.6167,-72.4167,91,Rio Imperial,912,Rio Cautin Alto (Hasta Antes Junta Rio Quepe),1950-03-07,2017-06-30,22372,-
9131001,DGA,dga_web,Rio Quepe En Vilcun,292,-38.6833,-72.2333,91,Rio Imperial,913,Rio Quepe,1946-03-23,2015-04-30,21841,-
9129002,DGA,dga_web,Rio Cautin En Cajon,130,-38.6867,-72.5028,91,Rio Imperial,912,Cautin Alto (Hasta Antes Junta R. Quepe),1949-03-03,2018-03-09,23763,2016-11-30
9129001,DGA,dga_web,Rio Cautin En Temuco,113,-38.7333,-72.6,91,Rio Imperial,912,Rio Cautin Alto (Hasta Antes Junta Rio Quepe),1923-12-09,1932-10-31,3128,-
9118001,DGA,dga_web,Rio Cholchol En Nueva Imperial,20,-38.7333,-72.95,91,Rio Imperial,911,Rio Chol Chol,1928-11-14,1954-02-26,5081,-
9129009,DGA,dga_web,Estero Botrolhue En Labranza,64,-38.7639,-72.7542,91,Rio Imperial,912,Rio Cautin Alto (Hasta Antes Junta Rio Quepe),2014-01-01,2018-03-09,901,2014-01-01
9140001,DGA,dga_web,Rio Cautin En Almagro,20,-38.78,-72.9469,91,Rio Imperial,914,Rio Cautin Entre Rio Quepe Y Rio Chol-Chol,1965-05-16,2017-06-30,17778,-
7308003,DGA,dga_web,Canal Las Garzas,0,-38.8044,-70.9333,73,Rio Maule,730,Rio Maule Alto (Hasta Antes Junta Rio Melado),2002-12-13,2015-12-31,4407,-
9400000,DGA,dga_web,Rio Truful En Camino Internacional,520,-38.8444,-71.6536,94,Rio Tolten,940,Rio Allipen,2014-12-18,2018-03-09,1114,2015-07-20
9402002,DGA,dga_web,Estero Melipeuco,1000,-38.85,-71.7667,94,Rio Tolten,940,Rio Allipen,1952-07-09,1956-12-31,1594,-
9134001,DGA,dga_web,Rio Huichahue En Faja 24000,150,-38.85,-72.3333,91,Rio Imperial,913,Rio Quepe,1985-01-17,2017-01-31,11050,-
9135001,DGA,dga_web,Rio Quepe En Quepe,80,-38.85,-72.6167,91,Rio Imperial,913,Rio Quepe,1929-12-13,2016-02-29,19166,-
9402001,DGA,dga_web,Rio Allipen En Melipeuco,450,-38.8653,-71.7336,94,Rio Tolten,940,Rio Allipen,1985-01-17,2016-10-26,11104,-
9430001,DGA,dga_web,Rio Tolten En Pitrufquen,0,-38.9667,-72.6333,94,Rio Tolten,943,Rio Tolten Bajo (Bajo Jta Allipen-Donguil Y Desem),1928-04-15,2018-01-01,1411,2016-01-01
9404001,DGA,dga_web,Rio Allipen En Los Laureles,190,-38.9833,-72.2333,94,Rio Tolten,940,Rio Allipen,1946-03-18,2018-03-09,24896,2017-07-01
9437002,DGA,dga_web,Rio Tolten En Teodoro Schmidt,15,-39.0144,-73.0828,94,Rio Tolten,943,Tolten Bajo,1991-02-12,2018-03-09,9735,2003-01-01
9406001,DGA,dga_web,Rio Allipen En Allipen,100,-39.0167,-72.5167,94,Rio Tolten,940,Rio Allipen,1929-04-09,1938-01-31,3185,-
9437001,DGA,dga_web,Rio Tolten En Huilo,26,-39.0167,-73.1,94,Rio Tolten,943,Rio Tolten Bajo (Bajo Jta Allipen-Donguil Y Desem),1948-01-01,1995-04-24,870,-
9405001,DGA,dga_web,Rio Curaco En Colico,250,-39.0333,-72.0833,94,Rio Tolten,940,Rio Allipen,1986-10-31,2017-06-30,8890,-
9436001,DGA,dga_web,Rio Mahuidanche En Santa Ana,50,-39.0833,-72.9333,94,Rio Tolten,943,Rio Tolten Bajo (Bajo Jta Allipen-Donguil Y Desem),1987-03-17,2017-06-30,10508,-
9423001,DGA,dga_web,Rio Tolten En Coipue,200,-39.1,-72.3833,94,Rio Tolten,942,Lago Villarica Y Rio Tolten Alto (Antes  Allipen),1929-12-16,2018-03-09,11064,2017-07-01
9434001,DGA,dga_web,Rio Donguil En Gorbea,85,-39.1,-72.6833,94,Rio Tolten,943,Rio Tolten Bajo (Bajo Jta Allipen-Donguil Y Desem),1947-10-06,2017-04-10,18343,-
9433001,DGA,dga_web,Rio Puyehue En Quitratue,90,-39.15,-72.6667,94,Rio Tolten,943,Rio Tolten Bajo (Bajo Jta Allipen-Donguil Y Desem),1947-10-07,2017-04-10,23672,-
9422001,DGA,dga_web,Rio Pedregoso En Santa Filomena,325,-39.1667,-72.1333,94,Rio Tolten,942,Lago Villarica Y Rio Tolten Alto (Antes  Allipen),1946-12-14,1947-06-18,187,-
9433002,DGA,dga_web,Estero Puyehue En Lastarria,98,-39.225,-72.6667,94,Rio Tolten,943,Rio Tolten Bajo (Bajo Jta Allipen-Donguil Y Desem),1947-10-08,1950-02-26,828,-
9416001,DGA,dga_web,Rio Liucura En Liucura,402,-39.2561,-71.8244,94,Rio Tolten,941,Rio Pucon,1971-10-01,2017-06-30,14372,-
9420001,DGA,dga_web,Rio Tolten En Villarica,250,-39.2667,-72.2333,94,Rio Tolten,942,Lago Villarica Y Rio Tolten Alto (Antes  Allipen),1929-03-05,2018-03-09,30759,2017-06-15
9414001,DGA,dga_web,Rio Trancura Antes Rio Llafenco,386,-39.3333,-71.7667,94,Rio Tolten,941,Rio Pucon,1970-10-01,2017-06-30,16287,-
9412001,DGA,dga_web,Rio Trancura En Curarrehue,400,-39.36,-71.5808,94,Rio Tolten,941,Rio Pucon,1968-09-01,2018-03-09,17286,2016-11-10
10140001,DGA,dga_web,Rio Santo Domingo En Rinconada De Piedra,0,-39.3833,-73.1333,101,Rio Valdivia,1014,Rio Valdivia Bajo (Entre Rio Angachillas Y Desemb),1992-03-01,2016-10-31,8790,-
10133000,DGA,dga_web,Rio Leufucade En Purulon,97,-39.4781,-72.6908,101,Rio Valdivia,1013,Rio Cruces,2012-08-30,2018-03-09,2017,2017-07-01
10134001,DGA,dga_web,Rio Cruces En Rucaco,60,-39.55,-72.9,101,Rio Valdivia,1013,Rio Cruces,1969-05-01,2018-03-09,17553,2016-10-06
10135001,DGA,dga_web,Rio Cruces En Paico,17,-39.5833,-73.1,101,Rio Valdivia,1013,Rio Cruces,1929-01-24,1932-12-31,1049,-
10137001,DGA,dga_web,Rio Inaque En Mafil,25,-39.6675,-72.95,101,Rio Valdivia,1013,Rio Cruces,1928-02-20,2017-04-30,12615,-
10138001,DGA,dga_web,Rio Inaque En Putabla,21,-39.6833,-73.0167,101,Rio Valdivia,1013,Rio Cruces,1926-07-05,1947-12-31,7340,-
10102001,DGA,dga_web,Rio Liquine En Liquine,600,-39.7267,-71.8497,101,Rio Valdivia,1010,Rio Valdivia Alto (Hasta Desague Lago Panguipulli),1986-07-22,2016-04-24,9780,-
10113001,DGA,dga_web,Rio San Pedro En Malihue,110,-39.7333,-72.6833,101,Rio Valdivia,1011,Rio San Pedro (L Panguipulli Y Bajo R Quinchilca),1929-01-01,1935-04-30,2145,-
10111001,DGA,dga_web,Rio San Pedro En Desague Lago Rinihue,115,-39.7667,-72.475,101,Rio Valdivia,1011,Rio San Pedro (L Panguipulli Y Bajo R Quinchilca),1929-01-01,2017-06-30,13047,-
10122001,DGA,dga_web,Rio Calle Calle En Balsa San Javier,14,-39.775,-72.9833,101,Rio Valdivia,1012,Rio Calle Calle,1987-02-01,2008-05-30,7663,-
10122002,DGA,dga_web,Rio Calle Calle En Antilhue,15,-39.8,-72.9667,101,Rio Valdivia,1012,Rio Calle Calle,1928-12-07,1939-06-30,3821,-
10122003,DGA,dga_web,Rio Calle Calle En Pupunahue,60,-39.8044,-72.9025,101,Rio Valdivia,1012,Rio Calle Calle,2007-03-08,2018-03-09,4005,2016-10-03
10121001,DGA,dga_web,Rio Collileufu En Los Lagos,25,-39.8583,-72.825,101,Rio Valdivia,1012,Rio Calle Calle,1987-02-01,2017-04-30,10405,-
10100002,DGA,dga_web,Rio Fui En Desage Lago Pirihueico,600,-39.8747,-71.8897,101,Rio Valdivia,1010,Rio Valdivia Alto (Hasta Desague Lago Panguipulli),1926-03-01,2017-03-20,11231,-
10142003,DGA,dga_web,Rio Futa En Tres Chiflones,10,-39.9717,-73.1469,101,Rio Valdivia,1014,Rio Valdivia Bajo (Entre Rio Angachillas Y Desemb),2002-05-23,2017-06-30,5054,-
10142002,DGA,dga_web,Rio Futa En Futa,60,-39.9833,-73.15,101,Rio Valdivia,1014,Rio Valdivia Bajo (Entre Rio Angachillas Y Desemb),1926-07-08,1937-12-29,3624,-
10100001,DGA,dga_web,Rio Huahum En Desembocadura Lago Pirihueico,598,-40.0175,-71.72,101,Rio Valdivia,1010,Rio Valdivia Alto (Hasta Desague Lago Panguipulli),1941-02-10,1948-02-29,2542,-
10142001,DGA,dga_web,Rio Futa En Puente Chiflon,85,-40.0333,-73.1667,101,Rio Valdivia,1014,Rio Valdivia Bajo (Entre Rio Angachillas Y Desemb),1968-07-01,1969-07-25,390,-
10100006,DGA,dga_web,Rio Huahum En La Frontera,616,-40.0967,-71.6758,101,Rio Valdivia,1010,Rio Valdivia Alto (Hasta Desague Lago Panguipulli),2002-04-16,2017-03-31,5107,-
10305001,DGA,dga_web,Rio Caunahue Camino A Llifen,90,-40.1522,-72.2511,103,Rio Bueno,1030,Afluentes Lago Ranco,1997-01-01,2017-03-31,6902,-
10304001,DGA,dga_web,Rio Calcurrupe En Desembocadura,160,-40.25,-72.2667,103,Rio Bueno,1030,Afluentes Lago Ranco,1986-07-01,2017-04-30,10749,-
10306001,DGA,dga_web,Rio Nilahue En Mayay,80,-40.2667,-72.2333,103,Rio Bueno,1030,Afluentes Lago Ranco,1987-08-01,2018-03-09,11123,2015-08-03
10313001,DGA,dga_web,Rio Llollelhue En La Union,20,-40.2667,-73.0833,103,Rio Bueno,1031,Rio Bueno Entre Lago Ranco Y Rio Pilmaiquen,1928-03-06,2018-03-09,6315,2016-11-14
10311001,DGA,dga_web,Rio Bueno En Bueno,45,-40.3167,-72.9667,103,Rio Bueno,1031,Rio Bueno Entre Lago Ranco Y Rio Pilmaiquen,1926-07-11,2017-05-31,12278,-
10330001,DGA,dga_web,Rio Bueno En Trumao,15,-40.3333,-73.1833,103,Rio Bueno,1033,Rio Bueno Entre Rio Pilmaiquen Y Rio Rahue,1928-12-15,1940-02-29,3738,-
10328001,DGA,dga_web,Rio Pilmaiquen En San Pablo,40,-40.3842,-73.0022,103,Rio Bueno,1032,Rio Pilmaiquen,1929-03-23,2017-06-30,20410,-
10327001,DGA,dga_web,Rio Chirre Antes Junta Rio Pilmaiquen,0,-40.4333,-72.9167,103,Rio Bueno,1032,Rio Pilmaiquen,2001-07-30,2017-05-31,4949,-
10364001,DGA,dga_web,Rio Rahue En Forrahue,17,-40.5167,-73.2833,103,Rio Bueno,1034,Rio Rahue Bajo (Entre Antes Jta R Negro R Bueno),1986-02-27,2017-07-31,10587,-
10360001,DGA,dga_web,Rio Rahue En Osorno,20,-40.55,-73.15,103,Rio Bueno,1034,Rio Rahue Bajo (Entre Antes Jta R Negro R Bueno),1926-07-13,1932-08-31,1837,-
10401001,DGA,dga_web,Rio Tranallaguin En Carrico,45,-40.5833,-73.6,104,Cuencas E Islas R. Bueno - R. Puelo,1040,Costeras Entre Rio Bueno Y Rio Maullin,2000-06-09,2017-04-30,4198,-
10362001,DGA,dga_web,Rio Damas En Tacamo,1250,-40.6181,-73.0594,103,Rio Bueno,1034,Rio Rahue Bajo (Entre Antes Jta R Negro R Bueno),1986-02-01,2017-03-31,10916,-
10344003,DGA,dga_web,Rio Rahue Antes Junta Rio Negro,40,-40.63,-73.1783,103,Rio Bueno,1034,Rio Rahue Hasta Antes Junta Rio Negro,2008-05-01,2018-03-09,3571,2014-09-05
10322003,DGA,dga_web,Rio Gol Gol En Puente Nº 2,330,-40.6603,-72.1772,103,Rio Bueno,1032,Rio Pilmaiquen,2009-07-22,2018-03-09,3047,2012-06-13
10344004,DGA,dga_web,Rio Rahue En Chan Chan,50,-40.7022,-73.0164,103,Rio Bueno,1034,Rio Rahue Hasta Antes Junta Rio Negro,2008-06-25,2017-06-30,3157,-
10356001,DGA,dga_web,Rio Negro En Chahuilco,45,-40.7136,-73.2278,103,Rio Bueno,1035,Rio Negro,1986-03-01,2018-03-09,10835,2006-05-26
10344001,DGA,dga_web,Rio Rahue En Cancura,85,-40.75,-72.9833,103,Rio Bueno,1034,Rio Rahue Hasta Antes Junta Rio Negro,1929-03-09,1947-12-31,6780,-
10340001,DGA,dga_web,Rio Rahue En Desague Lago Rupanco,130,-40.7889,-72.6889,103,Rio Bueno,1034,Rio Rahue Hasta Antes Junta Rio Negro,1986-02-01,2018-03-09,11359,2012-12-28
10355003,DGA,dga_web,Rio Forrahue En Rio Negro,52,-40.7956,-73.2144,103,Rio Bueno,1035,Rio Negro,2014-01-01,2018-03-09,1282,2014-01-01
10343002,DGA,dga_web,Rio Coihueco Antes Junta Rio Rahue,75,-40.8206,-72.9133,103,Rio Bueno,1034,Rio Rahue Hasta Antes Junta Rio Negro,2008-02-21,2017-03-31,2994,-
10363002,DGA,dga_web,Rio Forrahue En Aromos,0,-40.8856,-73.1333,103,Rio Bueno,1034,Rio Rahue Bajo (Entre Antes Jta R Negro R Bueno),1991-12-04,2017-04-30,8455,-
10343001,DGA,dga_web,Rio Coihueco Antes Junta Pichicope,150,-40.9333,-72.7,103,Rio Bueno,1034,Rio Rahue Hasta Antes Junta Rio Negro,1987-08-01,2017-03-31,10318,-
10405005,DGA,dga_web,Rio La Plata Antes Junta Rio Hueyusca,50,-40.9992,-73.5997,104,Cuencas E Islas R. Bueno - R. Puelo,1040,Costeras Entre Rio Bueno Y Rio Maullin,2008-05-01,2016-09-30,2791,-
10405002,DGA,dga_web,Rio Hueyusca En Camarones,40,-41.0167,-73.6167,104,Cuencas E Islas Entre R.Bueno Y R. Puelo,1040,Costeras Entre Rio Bueno Y Rio Maullin,2001-08-30,2017-04-30,5468,-
10351001,DGA,dga_web,Rio Toro En Tegualda,95,-41.05,-73.3833,103,Rio Bueno,1035,Rio Negro,2000-05-30,2017-04-30,5796,-
10405001,DGA,dga_web,Rio Hueyusca En Napeco,25,-41.1,-73.6667,104,Cuencas E Islas R. Bueno - R. Puelo,1040,Costeras Entre Rio Bueno Y Rio Maullin,1988-10-01,1993-12-31,1128,-
10454001,DGA,dga_web,Rio Petrohue En Desague Lago Todos Los Santos,150,-41.1333,-72.4167,104,Cuencas E Islas R. Bueno - R. Puelo,1045,Rio Petrohue,1940-02-02,1947-05-31,2675,-
10411003,DGA,dga_web,Rio Maullin En Llanquihue,50,-41.2667,-73.0167,104,Cuencas E Islas R. Bueno - R. Puelo,1041,Rio Maullin,1929-03-12,1946-11-29,6461,-
10411002,DGA,dga_web,Rio Negro En Las Lomas,60,-41.3833,-73.0667,104,Cuencas E Islas R. Bueno - R. Puelo,1041,Rio Maullin,1989-04-25,2017-04-30,8899,-
10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4,-73.2167,104,Cuencas E Islas R. Bueno - R. Puelo,1041,Rio Maullin,1995-08-24,2016-07-31,6554,-
10411001,DGA,dga_web,Canal Desague Aeropuerto Tepual,108,-41.4167,-73.1167,104,Cuencas E Islas R. Bueno - R. Puelo,1041,Rio Maullin,1976-07-02,1976-12-02,154,-
10431000,DGA,dga_web,Rio Blanco Ante Junta Rio Chamiza,242,-41.4275,-72.5928,104,Cuencas E Islas R. Bueno - R. Puelo,1043,Rio Chamiza,2002-10-17,2015-04-23,3871,-
10430005,DGA,dga_web,Lago Chapo (Lm),290,-41.4297,-72.5764,104,Cuencas E Islas Entre R.Bueno Y R. Puelo,1043,Rio Chamiza,2003-01-01,2008-01-01,58,2003-01-01
10432003,DGA,dga_web,Rio Chico Ante Rio Chamiza,0,-41.4392,-72.8183,104,Cuencas E Islas R. Bueno - R. Puelo,1043,Rio Chamiza,2003-03-14,2018-03-09,4552,2016-09-01
10432002,DGA,dga_web,Rio Chamiza Ante Junta Rio Chico,8,-41.4417,-72.8089,104,Cuencas E Islas R. Bueno - R. Puelo,1043,Rio Chamiza,2002-10-15,2018-02-11,5223,2015-05-15
10431001,DGA,dga_web,Rio Lenca Bajo Bocatoma,320,-41.5083,-72.645,104,Cuencas E Islas R. Bueno - R. Puelo,1043,Rio Chamiza,2002-10-17,2014-07-13,3876,-
10440000,DGA,dga_web,Captacion Lenca,0,-41.5114,-72.6058,104,Cuencas E Islas R. Bueno - R. Puelo,1044,Costeras Entre Rio Chamiza Y Rio Petrohue,2002-12-06,2016-11-17,3376,-
10523002,DGA,dga_web,Rio Puelo En Carrera Basilio,0,-41.6044,-72.2064,105,Rio Puelo,1050,Rio Puelo Bajo (Entre Bajo Junta Manso Y Desemb),2003-01-01,2018-03-09,5361,2003-01-01
10520001,DGA,dga_web,Rio Puelo En Desague Lago Tagua Tagua,22,-41.6389,-72.1694,105,Rio Puelo,1052,R. Puelo Bajo,2002-05-30,2016-11-22,4616,-
10503001,DGA,dga_web,Rio Manso Antes Junta Rio Puelo,28,-41.7219,-72.0139,105,Rio Puelo,1050,Rio Manso,2001-05-27,2017-04-30,5225,-
